gene,DTB-188,PR-063,PR-038,PR-058,DTB-184,DTB-021,PR-051,PR-080
SCNN1B,0.0,0.2266446,1.465282,0.0615164,0.708572,0.0,0.3101506,0.0715703
SCNN1G,0.0318388,0.125667,1.19983,0.146136,0.679425,0.025201499999999998,0.07517460000000001,0.211932
SCO1,0.7935340999999999,4.301993,1.085189,1.220805,2.297975,0.664721,2.7862139999999997,3.3113070000000002
SCOC,1.5473187,4.3702866,2.6253248,2.548578600086357,4.7088829,1.7736499000000001,3.1713991999999998,3.4107026613988003
SCP2,9.112333,13.62081940995956,52.090086,22.498469399999998,23.958325700000003,2.8683294499999996,8.480747099999999,16.185931
SCPEP1,4.13200871,10.0164172,10.986258,2.69824756363,9.415154900000001,1.1778377999999998,5.8359609,7.2007289453
SCRG1,0.346806,0.9968350000000001,0.609649,0.40672489999999994,0.685817,0.20433590000000001,0.42572580000000004,0.714505
SCRIB,1.0834965491900002,2.0057140999999996,3.2836239,0.5812771999999999,0.4439667,0.124284491,0.5140298600000001,1.2766948
SCRN1,0.17939127,0.3760613,6.78650200264853,0.352657,0.6836070000000001,0.677634,1.1889812,0.351916989343
SCRN3,2.6619411,5.233464,4.145397,3.2205427999999996,2.9620080000000004,1.4005656999999998,2.3415342,5.2859298
SCUBE2,1.3958079,5.86435,29.596203999999997,7.176175999999999,1.2155217999999999,0.7419446999999999,29.2305538,2.8027753
SCUBE3,0.9120020000000001,0.417739,0.725399,0.726722,0.568249,0.973873,3.94056,7.32856
SCYL1,1.1376827832,6.945374,6.800603298964,2.6526700063,4.242141,1.55810799195057,4.063897700171112,2.2604474947384703
SCYL2,4.8091077,8.229434000000001,11.014854,10.4577826,10.082586599999999,6.477088,9.2961973,10.095054999999999
SCYL3,0.2717387,1.8569039999999999,1.354415,0.950671,0.652433,0.11144100000000001,0.6771,1.544069
SDAD1,1.249593,6.963453,4.117704978,3.1799941899999995,4.4781580000000005,1.1591470000000001,4.2442779999999996,5.448361000427428
SDC1,2.259803,3.598274,35.845881899999995,0.43554899999999996,2.7419137,0.762877,16.0535902,9.234866700706682
SDC2,22.141482999999997,8.155023,28.501741999999997,11.129778,22.722423000000003,10.991241,29.712558,44.226169999999996
SDC4,3.77516,3.71065,4.91826,7.1599,2.00787,0.590483,2.36,1.2324700000000002
SDCBP,7.988435116000001,12.64571,18.504083899999998,4.7707733,11.0925565,3.0525025246702198,13.224910000000001,9.952054653995301
SDCBP2-AS1,0.7122909999999999,2.2168695,2.3596480000000004,4.2685162,1.7757809,0.6605130000000001,3.4091549999999997,4.3927279
SDCCAG8,3.04242661362295,3.9882914227,7.2384594482,7.04661279153,8.64357740101,4.866897558910001,11.081463649389999,10.246044237169997
SDE2,1.35264,1.05902,2.40963,1.63368,1.8668200000000001,0.534687,1.2243,1.62401
SDF2,1.020853,10.632623200000001,8.600758,3.0895003246857997,6.754376099999998,1.2262351999999999,4.3285575,9.539072
SDHA,7.4849332,10.265150000000002,10.2090656,7.311186,7.153455200000002,3.985059600956151,4.4501438,9.874514900000001
SDHAF2,1.28478,6.60447,7.869786999999999,2.51927,4.556366,0.5203219,2.830889,4.0376943
SDHAF3,1.3412290000000002,0.0636752,2.373201,0.932691,2.934308,0.921939,2.8593830000000002,6.794895
SDHAP1,1.440706,5.536644999999999,6.081042945399999,4.0144827,5.3057348,2.5919719,3.293994,7.828568699999999
SDHB,2.9297020000000003,13.310934000000001,8.714254,5.905881073,6.7149211,3.2214878000000002,3.8901143,5.418654999999999
SDHC,4.087041,9.932926,7.297674999999999,5.4931152,10.8230894,1.7629569999999999,5.301703500000001,12.53061100012442
SDHD,3.304373,14.408484999999999,9.626598000000003,6.568078999999999,9.57612,1.0445858,8.158584,12.425678000000001
SDK1,0.03566391,5.204676999999999,1.6082673,0.807508681,0.4769040631381,1.60831429126592,0.79242496,0.9325642000000001
SDK2,1.5803260000000001,2.0766720000000003,1.392226,2.4852002000000004,1.19583656,0.568782,0.3397989,2.5166017000000003
SDR39U1,0.6169415,5.4874398,4.26006005423,1.3859951,1.2372111300000002,0.2564477,1.1488801,1.4005713
SDR42E1,0.1274708,0.397759,0.62931,0.43610650000000006,0.39250999999999997,0.033602099999999996,0.1960096,0.580142
SEC11A,21.950943700000003,22.604665,21.8189049,13.935695,19.204707300000003,4.4051039,8.808519,11.036973999999999
SEC11C,11.603226,6.958017600000001,144.1906,16.750103,23.3102209,1.9431837,5.3357220000000005,47.569139
SEC13,3.4818905743799995,15.89170740919296,6.704608000000001,6.437294100000001,6.7176495003330485,1.5409743,5.695327000000001,8.9679319
SEC14L1,2.9500961,5.023015999999999,8.400122,20.948773752702003,9.4133556901,4.9386556,6.404087908855001,7.646747799999999
SEC14L2,0.5029717,1.848868,0.3335552,0.51814482,1.2804029763,2.48286758,1.9354324499999997,1.8440101000000002
SEC16A,8.1455325,5.420222,12.8046746,9.3618033,20.9183781,2.5047301,4.8533589,4.182977
SEC22A,1.0978464000000001,2.296139,2.73035,3.6188187000000003,2.3139422,0.55847,2.471472,2.7641475
SEC22B,1.036886,2.735979,4.083463,3.6592009999999995,3.646891,1.275786,3.333392,3.350789
SEC22C,1.8816216399999999,11.09276100058762,3.6159443002485783,4.90212020983383,5.416499655529999,2.9773854,3.6443728,9.4701825
SEC23A,2.1208117,8.217220000000001,4.71455,6.5549446,5.5235636999999995,3.1112499000000002,6.03139816,6.267853000000001
SEC23B,6.403519,7.428316000000001,4.2412258000000005,7.9166968,7.1559873,2.836932,3.2750861000000002,6.0950305
SEC23IP,5.455385,4.484157,11.15460800100945,9.232394,6.469479999999999,2.1871448,5.841905,8.748745
SEC24A,3.5193449999999995,2.0398959999999997,6.40923,4.892627,8.19695,2.299176,4.8964430000000005,4.656711
SEC24B,3.29421,6.485275,6.188600000000001,5.59149,6.077608999999999,2.2336191999999997,4.965315,5.1359699999999995
SEC24C,2.5796691,3.1279959999999996,3.7442564,7.07279021,8.108019,2.8199756005561927,3.1565936,4.205009700000001
SEC24D,4.0673126,9.50038466566,9.025025500000002,20.419074999999996,23.1415785,13.4460015,14.257165500000001,6.459515399999999
SEC31A,14.88974088437917,48.88272965919299,25.776335530902102,33.36395007524659,47.13144391761001,21.107650170665,37.83797722,38.7541112
SEC31B,0.5595559,0.86898636,0.7740722,1.00588347649,0.6863388626873901,1.9063261999999999,1.5711884,1.5906003000000002
SEC61A1,9.740342999999998,10.506151000000001,18.955531999999998,31.045652,27.493204499999997,4.168031,13.6305237,11.726625
SEC61A2,1.8400666,2.161737,3.795715,2.981264,2.7346732957,0.44138201141169997,2.8422671,4.2501268
SEC61B,9.974530000000001,17.41908,31.658880999999997,17.32796,41.563314,3.5097490000000002,10.3618135,16.90625
SEC61G,11.4498,43.779995,37.772296999999995,16.8395868,26.576737,1.4286056,8.39544,12.032178
SEC62,9.5939731,22.634528000000003,37.110547999999994,53.517067000000004,23.932354599999996,7.113563399999999,17.396534000000006,24.333593
SEC63,7.212745999999999,25.113935,28.649177200000004,17.5378411367,36.128393300000006,6.2032664,13.315394,29.600069899999998
SECISBP2,6.746629999999999,6.820389,6.1456882,4.192069300000001,10.500637999999999,3.1005366,5.719213000000001,14.705362000000001
SECISBP2L,5.673002800000001,9.466207610000001,16.592102999999998,12.173756199999998,7.648900199999999,3.3254183003400004,9.8176,14.999213999999998
SECTM1,0.08561260000000001,0.0291142,0.888715,0.6547741,5.238679746,0.8827201999999998,1.300991,0.2320452
SEH1L,0.6376586,1.4039300000000001,1.3227280999999997,1.4304103000000001,1.1530136000000002,0.513709,1.3357603,3.739004
SEL1L,12.427114999999999,12.373436,20.79711,17.145556,6.753052000000001,2.9299949000000005,11.616425,12.042603999999999
SEL1L3,1.6547851,1.170291,1.4978524149973,5.641535,3.6912520000000004,7.0138771,2.5583926,1.7033525999999997
SELENBP1,3.5321015000000004,8.262952146753001,9.104615595,4.0600708999999995,7.562567302945511,2.2566984,5.938166900000001,10.823543999999998
SELENOF,13.991262899999999,15.09122,28.0788103,39.78984520000001,34.9394791,7.461986,23.090143,27.56091
SELENOH,4.967460999999999,13.0857208,7.9032836,3.0678475,7.553495,1.5219734999999996,4.0013892939,4.159025000000001
SELENOK,3.1553733000000004,18.243178,9.5705127,7.3966392,15.9458051,0.9534085999999999,5.570661500000001,5.3578166
SELENOM,0.4129656,1.17982,3.415026,5.717778,6.5148093000000005,0.200282,8.672496,1.37997
SELENON,8.16008,9.53143000016514,21.5535561,14.9384146,16.4217561,1.8702261,13.20614,11.535558000000002
SELENOO,0.686835,2.901793,1.82842,0.67219,0.866299,0.0165383,0.8274429999999999,0.4442193
SELENOP,18.8585144,32.368613,30.5018407,11.682485,58.91663830000001,11.739339,54.905873000000014,33.0375976
SELENOS,5.0390449,9.049941,7.108869799999999,6.108302,8.848393,2.6561394,6.970984,5.191034
SELENOT,6.898076,24.294660999999994,28.529577,55.648169,29.668336600000004,7.663537,23.4114757,16.270331000000002
SELENOW,8.581424,18.0584885,19.2553396,8.265176199999999,7.926453,3.7045231000000003,6.2007502,13.99201346285
SEM1,19.06171649,27.5986337,16.4215271,7.6162364,10.424480050000001,5.7329208000000005,6.587699799999999,28.796528049500004
SEMA3C,17.931243399999996,0.49927200000000005,2.7419843,1.4793581000000002,2.7437415,0.55449313,0.5768254,2.7126358
SEMA3F,0.3069136,1.123536,0.28763,1.08976135,1.5869179999999998,0.10314066999999999,0.9309648,0.4048152
SEMA4A,0.6185190999999999,6.600493,1.59349590284577,2.886196139999999,1.8993033,0.38971300000000003,2.0436635,5.464289923227399
SEMA4B,0.8954326718,5.556242360000001,2.0898887999999998,0.54133177148,3.1250074899999998,0.27226849403761444,1.7375549129884,2.3971190566
SEMA4C,0.801247,1.217297,1.8133055,0.597542,2.2612927999999997,2.056418,1.9464353,1.5499976
SEMA4D,2.62858149,4.9016376,3.1667161999999998,1.8941900557999998,7.037195199999999,1.8329048499999998,3.3339508,12.021819510035
SEMA4G,2.084873,1.41047,0.11031830000000001,0.3892218,2.2138404,0.6853111000657068,0.27592533,1.4616219999999998
SEMA5A,0.24426799999999999,7.2641100000000005,0.25526472,0.1101946,2.688418,1.595642,0.360005,1.5197070000000001
SEMA6A,2.3221388,4.1990989999999995,2.32117232,5.103097,3.7415863700000003,2.36715684,9.0719448,10.422003
SEMA6D,1.1194445999999998,1.13823217895,0.5414529,0.30420863281743005,2.1951351231039995,1.986181,1.2433401430000002,2.522271
SENP1,3.2462494,6.269196000000001,5.053597,3.19079020153,5.518080000000001,2.5252333999999994,3.3929247,6.252890006968351
SENP2,3.9035122000000007,12.760644,10.896454,14.516754200000001,9.404293999999998,1.6560827,4.46,9.540947
SENP3,1.4258061999999998,2.402571,2.386473,1.1706211,1.4627086,0.566876,1.6571599,2.1749481
SENP5,1.1565176,3.6036329999999994,5.340827000000001,4.101440135832,4.4743823,2.5248854,4.469275,4.090267
SENP6,4.4499173999999995,29.121660000000002,20.343435999999997,16.451028,11.6444703,6.732323700000001,20.186531,31.383055999999996
SENP7,2.4618633,3.97486,3.118338,1.6916742,5.876557200000001,3.2421115,4.1386809,5.8665792
SEPHS1,4.084437500331346,9.965688410000002,5.150043,2.807366,2.695291934,0.5180151,3.3606537,4.1415695999999995
SEPHS2,1.9216900000000001,6.02733,7.733169999999999,2.13402,5.0812800000000005,2.27211,1.8949200000000002,7.55083
SEPSECS,0.47699,2.3335100000000004,1.909376,0.9074493,1.5410911,0.8520907000000001,1.3901923,1.0875601000000001
SEPSECS-AS1,3.5477700000000003,8.754549999999998,6.44195,3.74008,3.2846399999999996,1.9479259999999998,4.35483,6.43675
SEPTIN10,1.4177429000000001,2.7004108,3.4810081,1.5695543554546998,4.8007238999999995,1.5231218000000002,2.3656401000000002,4.368845299999999
SEPTIN11,8.6933783,18.364226,7.863017499999999,5.0620479,9.765618,9.0637807,14.582343100000001,10.388944001653378
SEPTIN2,18.664055800000003,31.845173202414003,39.848662399999995,17.248679600000003,33.50281969,19.383041299999995,33.70766338522,24.835109599999996
SEPTIN3,0.6033195,0.35272800000000004,0.35011020000000004,0.4212969,0.9797114,0.073273,0.6103119,0.438562
SEPTIN4,0.7236461000000002,1.34265865294096,1.0086931000000001,0.9757151,2.8349108999999997,2.0365747,2.4969660000000005,1.942914369606
SEPTIN6,1.9802758143,0.8068803656,1.0703651,1.0428965000000001,2.7013723,1.27681085591,0.8484283000000001,1.3330576535
SEPTIN7,9.906037400000002,26.934409288801994,17.376568507587,13.1075121,20.729626,7.355364999999999,12.833614263488,22.451665900000002
SEPTIN7P13,1.3455088,2.580265,5.348124,4.858105,2.6533109,1.6956581000000002,2.799207,5.0463515999999995
SEPTIN7P14,3.0142327000000004,10.37248,5.879601,5.3436401,7.5724849999999995,3.7108407000000003,4.357171,5.746075199999999
SEPTIN7P2,2.590541,8.655923999999999,4.7725740000000005,2.7733369999999997,4.4739828,2.0138675,4.628728,15.3666449
SEPTIN8,1.4629312399999999,1.7707684095285698,1.2270883056972,0.7651451713816201,2.2738799000000003,0.7772234470580001,2.1400620581049004,1.0737427529
SEPTIN9,2.8798599,4.6028599172,6.737139326999999,19.146497332087982,7.2788897420000005,6.438530299999999,6.9611465100000025,2.4488392900715
SERBP1,22.05235,17.682530999999997,18.984424,20.987250000000003,20.246756000000005,8.475891,12.261779800000001,49.002089999999995
SERF2,22.9349397,70.383555,87.9272449,27.9676532,46.2441444,5.224945,26.10989,36.8993638
SERGEF,5.0405503,4.3399435,8.053523700000001,4.826865,4.9212798218697005,2.8819729,6.242082300000001,6.9364057
SERHL2,0.7568185000000001,1.6164993,5.484083999999999,1.785424,3.775407500000001,0.7978301,6.3786225000000005,0.6422199
SERINC1,5.06671,17.7743,23.31,8.184610000000001,18.913,2.92423,7.43475,12.3157
SERINC2,1.4506774000000002,1.853336,11.891252000000001,4.717013,4.59504676,2.798563,2.722999,2.110471
SERINC3,18.6194566,15.483450999999999,16.669077,12.274293799999999,27.434616000000002,5.947756,10.467221,14.280884999999998
SERINC5,18.322954000000003,6.389917,38.130008,16.170088,17.615531,5.6186169999999995,19.540343800000002,11.400624
SERP1,4.590272000000001,30.377596999999998,30.390298,38.917236,13.209127492419999,4.005808,14.267052,10.958896
SERPINA1,0.23811559999999998,0.346053,1.493283614461,0.4488976,0.7733391,0.393862,1.168735308,0.71001662
SERPINA10,0.46120077000000004,1.1013762,0.8962382,1.407203,1.05981919,0.23924453,1.1219656,2.0030509999999997
SERPINA3,3.9977103,0.0,1.2380004000000002,0.0,1.1637104,0.491408929,1.3206437000000002,0.20684628700000002
SERPINB1,1.220969,1.601296,1.978037,0.39266,0.866142,0.8246416224290001,1.1078717,2.337558
SERPINB6,3.6661797250000006,18.681256634,14.373299,11.761510999999999,10.30899,4.150399,8.342804000189876,4.4457249999999995
SERPINB9,0.475577,0.23248600000000003,0.708015,0.169522,1.13659,0.59004,0.527188,0.460639
SERPINB9P1,0.9178689999999999,1.567895,1.5502333000000001,1.2522105,1.3515662000000002,1.6267672,1.5112362,2.7170994
SERPINC1,0.0,0.0,0.0,0.1813163,0.00944091,0.0,0.0,0.0743442
SERPIND1,0.23389,0.15898800000000002,0.08522869999999999,0.1274099,0.0644999,0.111377,0.2062544,0.185104
SERPINE1,0.0919637,0.285611,0.46767600000000004,0.179678,0.477724,0.22260300000000002,0.218599,0.265852
SERPINE2,0.47081690464760995,0.3227460102273,1.3881620000000001,0.6467702000000001,0.8926980000000001,0.3556157,3.1239290000000004,1.2246425999999997
SERPINF1,4.5520713,13.075647,6.960626899999999,4.019792000000001,16.713413,13.958665199999999,16.367581,55.5440713
SERPING1,11.696870800000003,8.092206000000001,4.7657678,3.5876463999999997,22.174235,16.19772308419,20.691752599999997,8.3877785
SERPINH1,2.6471141,10.132251999999998,4.5592109,2.604680856988,9.839795,9.347194,6.096343999999999,8.959015800078992
SERPINI1,0.965853,0.8804811,43.751438,2.393122,1.3007670352121998,0.41148990058814294,0.7544592,1.263153
SERTAD2,0.9307801,1.3668799999999999,2.642503,1.4440473999999999,1.32103,0.694172,1.32156,2.4206978
SESN1,1.6510430079714198,10.625754,11.472052999999999,2.6077840000000005,5.722151,2.919285,3.928914,6.925338700000001
SESN3,1.4159195,6.459432,4.0929487,9.7776831,2.4888688999999995,1.371367,3.1248560000000003,4.9281762
SESTD1,0.8834968999999999,2.5579840000000003,2.5792391,0.2197711,2.9749246000000005,1.0275058,2.1729756000000005,3.8423570000000002
SET,5.702875000000001,23.736705999999998,9.1126025,11.360335000000001,15.758676999999999,7.125956,7.794234899999999,22.851487000000002
SETD1B,0.5540321631269001,1.23728620167,1.4661925602599999,0.47751499999999997,1.126893064524,0.2673198677789,0.8577519914499999,1.2232400123999998
SETD2,5.182859199999999,15.7896475,9.289157,9.718945100000001,8.3900173,5.647239,9.100057300000001,18.378921000000002
SETD3,4.014620402458281,5.896705999999999,5.7493893,3.9310339999999995,3.1104126000000005,0.5153255999999999,3.89806,3.4067967
SETD4,2.1074731051,2.98361818331,3.164621500012,2.4975992999999996,1.8871504300000002,0.54773281,1.4754682999999997,2.8430921000000002
SETD5,32.4689811,56.034952851069995,32.3602920678734,38.535212807499995,36.70159131291,42.58789212000001,37.687349579999996,59.61784420199999
SETD6,3.6156781000000002,3.318569,2.3484557689773,2.6288713,1.8108484,2.5511850000000003,2.566152,4.5672566
SETD7,2.5597668000000002,8.4771516,7.80821906,9.305485,7.741625,1.1976293,7.4797652,6.081089000000001
SETDB1,2.21925592417,6.386221000000001,3.173503,1.9024965799899998,3.9299025836999997,1.4919365,2.9800659,7.315290899999999
SETDB2,1.067243,1.424948,1.8772160000000002,2.0033659999999998,1.65586255,0.8896833,1.826438,2.4718036
SETMAR,1.967561,7.714238999999999,3.789047,4.103967,3.6950709000000006,3.313618,2.9125119999999995,5.997711
SETX,3.80209009,6.1809913000000005,9.618146999999999,6.5141195,11.068968700000001,1.731243,5.9142669,10.467994000000001
SEZ6L2,0.0254013,3.697545,0.22878880000000001,0.21743839999999998,2.0960360000000002,1.2092232,0.30571909999999997,3.4280352
SF1,12.812271299999999,23.2480371,18.696442140000002,24.576394557990003,24.342114568,10.3728305,18.950318947,32.186337980379996
SF3A1,3.9629093999999996,3.8158040000000004,6.528561999999999,7.0757801,8.6561667,3.9234,7.892100899999999,5.6054960000000005
SF3A3,2.0946713999999997,4.847351,4.5808409999999995,3.5717679999999996,3.2231294000000004,0.7611890000000001,4.1745099,7.691332
SF3B1,18.2238873,24.090871,22.531401,16.287721,34.804756000000005,15.094173999999999,39.230447000000005,40.765209999999996
SF3B2,5.6312012,13.346414,10.246211,5.2330011999999995,8.574110200000002,4.6478225,4.1555308833,4.5721539
SF3B3,6.402872899999999,44.699906000000006,12.624653900000002,18.646286,17.4389502,9.308402,11.358082099999999,15.092621000000001
SF3B4,0.5986959999999999,2.66466,1.4595,1.4506919999999999,1.8751980000000001,0.031002500000000002,1.165492,1.581784
SF3B5,3.36029,20.215,6.8305,6.65862,6.4272599999999995,1.18216,2.5724099999999996,6.29801
SF3B6,2.5410330000000005,11.324316000000001,10.730229,13.720915,14.17921,1.10974,7.305350000000001,11.173206
SFI1,4.377857910608057,5.627352899999999,5.604723399999999,5.521393300000001,6.057126175630001,4.147841428202944,4.840820399999999,6.0223379999999995
SFMBT1,0.5962702,3.806302,1.3734657,1.6882538,1.037163,0.5331837,1.4582169999999999,1.9266232999999997
SFMBT2,1.73619878,3.83689044101,5.5805250107,1.327079201755,2.202365950285,0.45186612540099996,6.9548187,1.5815225
SFN,0.021019799999999998,2.7776,9.92433,1.76758,0.746183,1.0933899999999999,1.425,0.13203199999999998
SFPQ,24.624604500000004,37.310523,57.552011,33.904868,33.654603,30.366984,34.203582,58.4803626
SFRP1,0.7844504999999999,0.0808439,1.48539,0.027512400000000003,0.28076,0.5546949999999999,0.0820227,0.0726657
SFRP4,1.4730109,1.149535,0.9921352999999999,1.214185,1.3185432000000001,0.9831070000000002,6.182904000000001,1.040593
SFSWAP,2.4841769,8.7003730591,4.1810428,2.1996050400000002,7.1351379999999995,8.1775342,4.4398901,8.2956466
SFT2D1,1.662269,11.460550000000001,5.083446,6.430162,6.084116999999999,1.99599,4.510662,6.34905
SFT2D2,1.9745519999999999,4.660793,5.059651,3.07349,4.587448599999999,1.8994993999999998,2.9841996999999996,8.0967366
SFTPA2,0.0525328,1.09948,0.383164,2.48762,0.185676,0.0,1.37706,0.24515100000000004
SFTPD-AS1,0.312228,0.47000600000000003,0.543639,0.598733,0.464692,0.42208199999999996,0.488543,0.987007
SFXN1,2.4905357,6.584201999999999,3.3273501000000003,3.9717318999999995,5.6561741,1.4444016000000002,4.584182,9.471843000000002
SFXN2,1.3147616000000002,2.615553,2.1968052296,6.2935419,1.5949123,0.38781119999999997,2.4815169999999998,2.4090436000000004
SFXN3,0.71356493,0.616172,0.66697414,1.1684329999999998,3.3461564523500003,3.791044,2.6532864000000003,1.7451323000000003
SFXN4,4.958110592,3.905011,2.22555404116,1.853355,1.7707199999999998,1.3232959,1.6725013267729998,4.819051
SFXN5,1.2558672,2.4904165,3.0928232300000005,1.597714900645879,2.63568375,1.4689792000000002,2.0388172000000004,2.8823697
SGCB,0.751709,2.645772,0.9678549999999999,0.6930365,3.1488989999999997,1.0043490000000002,2.486282,4.1899705
SGCD,0.09462871,0.29586760000000006,0.2682311,0.08782229,0.45508800000000005,0.557394,0.4528698,1.2962798
SGF29,2.7789333,1.449275,2.51671987,1.411434,1.4736639999999999,0.9642729999999999,1.5641950000000002,2.310241
SGK1,1.7717891000000001,1.6062461,2.4641005,6.9295975,8.513281799999998,3.9921293499999995,1.9902668000000001,7.2546830418385
SGK3,2.0468229,4.3899713,6.5385064999999996,2.1198072900000002,4.7598272,1.1775171000000002,5.2503231,3.6620052999999997
SGMS1,8.170836000532663,9.849542490000001,13.874608,12.931373,20.962452000000003,2.6894542,10.045350000000001,11.356045999999997
SGMS1-AS1,0.1762732,0.1275042,1.033061,0.7067380000000001,1.5389030000000001,0.49409339999999996,0.9177121,0.8410617
SGMS2,1.1115814,5.234061,2.408328,0.878861,6.920817699999999,5.677411800000001,5.531633600000001,10.6292671
SGO1,0.7264668484296,4.4296480034300005,0.9614055499999999,0.6573674,1.2312801045000001,0.16924893,0.7115529,2.1042030000906338
SGO2,0.6136663,1.074135,0.7730640000000001,0.565626,1.7182611999999997,0.45416900000000004,0.9602903,1.9942080999999998
SGPL1,3.7196366999999997,6.320130999999999,8.0866865,13.058099,19.6970979,1.5196990000000001,6.798743900000001,8.0136478
SGPP1,0.664916,0.705716,0.784021,0.9540129999999999,1.26537,0.0650087,1.03359,0.43802700000000006
SGPP2,0.132803,0.119795,0.37650700000000004,0.11370699999999999,0.27881300000000003,0.540551,0.5725859999999999,1.97226
SGSH,0.7674748,4.34141348,3.910118,9.4345833,3.329566,1.9578474999999997,3.1706965,4.869469
SGSM2,0.5622940000000001,2.1036066,3.1965944000000004,3.654940200040074,0.7430418,1.1058152,1.6476056000000001,3.7459399999999996
SGTA,1.4174539,2.6373809999999995,2.9404464999999997,2.1284111,2.0897848,1.791239,2.3313550000000003,3.5018404999999997
SGTB,0.2744245,0.768545,1.316892,0.2778441,0.6128119999999999,0.187185,0.862838,1.311221
SH2B1,0.8675187,1.8669691137420004,0.16378510019661002,0.36394370000000004,1.3748755,0.2874344,1.0574215999999999,1.102108
SH2B3,0.4179873,1.9475449999999999,1.059438,0.5378138,3.8537392999999995,1.3770289999999998,2.2734490000000003,1.4383
SH2D3A,0.2659364,0.958712,0.5027969,0.63822201,0.6876472,0.24775813000000002,0.5943940999999999,0.868231
SH2D3C,0.319319,1.994742,0.9960661,0.2556161,3.4969199,1.3112963,1.2556880000000001,0.6130496
SH2D4A,1.0268037,5.155462088,3.695497,2.1249269,1.3842864000000001,1.7731741,3.9578490000000004,4.120271
SH3BGRL,6.033136,34.210629999999995,3.417443,3.8225193500000003,21.222652999999998,3.9877610000000003,10.631032,18.800551
SH3BGRL2,0.0764175,4.883719999999999,0.944477,0.09283229999999999,1.40205,0.7366520000000001,1.17276,5.36496
SH3BGRL3,12.2347,10.998840000000001,27.9815,17.07011,19.02674,8.45866,16.3154,12.16798
SH3BP2,0.47006551761000004,2.01779030151003,1.3648455,0.17295024147100002,2.1653146999999997,4.575060499999999,1.4644764,1.5956202187012198
SH3BP4,2.56535405,0.9308960000000001,4.450405300000001,2.1060387999999994,4.6750972,3.406890833,4.0602038,4.9923424
SH3BP5,1.70089166,2.6844479999999997,1.9546573,1.456942,4.5773694,1.9124450000000002,3.273445,1.9633840000000002
SH3BP5-AS1,0.9762826499999999,2.9411590999999997,1.8364922000000004,1.8262407,1.0821612999999999,1.38649512,2.2100790999999997,2.5469144
SH3BP5L,0.2388248,0.249396,1.0463461,0.32324719999999996,0.5464913,0.08137144,1.1140443,0.7392553000000001
SH3D19,6.0656080999999995,15.746289,10.265011,4.457120099999999,7.32215100250461,3.7713183000000003,9.200601,7.9637467
SH3GL1,1.26490429567,4.8444688,3.0716400000000004,2.3677482000000003,2.53037,1.6365765961,1.9377430000000002,2.7063864
SH3GLB1,1.7774196,3.1722164,6.397373499999999,3.08445,4.3503891999999995,1.5399859999999999,4.0026622,4.529383
SH3GLB2,2.9217789,3.08549,4.733457199999999,2.844875,3.8756040000000005,1.0997340999999998,1.7063830999999998,2.45792409
SH3KBP1,4.9157695,4.37347069,3.4068299,1.4795021,5.718211200000001,5.5541608,6.041821,4.7329358
SH3PXD2A,0.343956150189952,0.5978335017275102,0.6023223,1.7181491,1.6406606,1.883647,0.8208355,1.8575944
SH3PXD2B,0.337256,1.02833,1.0440031300000001,0.3013558,1.5625414,1.2543799999999998,0.6754054,1.4502393
SH3RF1,0.7190479999999999,48.629419,31.213428000000004,8.76848,3.8493380000000004,0.989284,17.621598,21.14986
SH3RF3,0.138466,0.148541,0.777597,0.09497219999999999,0.651882,0.569062,0.471504,0.325974
SH3YL1,4.223013999999999,8.921258000000002,21.1189154217,30.516462299999997,13.395783999999999,11.191434869999998,14.1942543,18.2853724132687
SHANK2,2.7434884999999998,6.2556449999999995,4.008144000000001,2.228396449884,4.936253000000001,0.7861831,2.3818158599999997,4.371135400000001
SHARPIN,0.7683552000000001,9.218471999999998,5.9422328,1.7353606000000001,1.7189718,0.28970219999999997,2.004714,3.0212463
SHB,0.0560305,0.12923099999999998,0.984874,0.884599,1.03529,0.187451,0.31654499999999997,0.21147600000000003
SHC1,11.3356830016969,16.28788453,9.00901872296,9.068896,33.416426599999994,12.401089799999998,10.827111,13.896735612
SHE,0.1316416,0.34971599999999997,0.28375,0.2321461,0.9178647,0.1034736,0.6284073000000001,0.6661729999999999
SHFL,1.0539526000000001,0.9394419999999999,1.766832,2.09789108,2.2591115999999998,1.665005,1.36820771,1.7202915699999997
SHH,0.237614,0.0162409,0.1306281,0.500684,0.044064099999999995,0.0126037,0.120493,0.0871676
SHISA5,2.6008196800000003,12.195791358000001,5.562901000000001,5.602698698800002,8.1927122,1.470804600391333,6.77678000005,6.24759945982087
SHISA9,4.213894,0.5882708,2.8520399999999997,0.4675567,0.918145,0.39454310000000004,2.7546980000000003,0.852649
SHKBP1,0.8969040659999999,3.657277,3.6466195272000004,3.3789708124078004,6.299781981362,3.0251668,2.7808129000000004,5.807265708770001
SHLD2,0.601221,1.180272,1.4711094024809999,0.8262997,1.5485623,0.369747,2.147451,2.494545
SHMT1,1.4331245299999997,1.8929200000000002,2.2552209999999997,0.47535279999999996,1.0019455,0.0554413,1.6855664,3.3040163123408997
SHMT2,4.582898015337,6.9361621938366005,2.5212528423000005,6.7285357,11.299053323416398,2.9518261999999997,2.84972010249907,7.479454100611005
SHOC2,5.9723256,5.828665,7.138622,9.5298049,8.833906899999999,9.922324999999999,10.961611,11.910931
